id,code,fullName,system,systemName,alertType,alertTypeCode,number,descriptiveName,category,severity,hasDescription,originalDescription,title,description,url
rcm2-a402,RCM2_a402,RCM2_a402_sideAccelBPilROpen,RCM2,Restraint Control Module v2,alert,a,402,sideAccelBPilROpen,body,caution,false,,RCM2_a402 - side Accel B Pil R Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to side accel b pil r open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a402/
rcm2-a403,RCM2_a403,RCM2_a403_sideAccelBPilRCrssCoup,RCM2,Restraint Control Module v2,alert,a,403,sideAccelBPilRCrssCoup,body,caution,true,B-Pillar Right Impact Sensor - Cross Coupled Inboard Driver Seat (Farside) Airbag - Open Circuit,RCM2_a403 - side Accel B Pil R Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Cross Coupled Inboard Driver Seat (Farside) Airbag - Open Circuit,https://evfaultcode.com/en/tesla/alerts/rcm2-a403/
rcm2-a404,RCM2_a404,RCM2_a404_sideAccelBPilRCommErr,RCM2,Restraint Control Module v2,alert,a,404,sideAccelBPilRCommErr,body,caution,true,B-Pillar Right Impact Sensor - Communication Error Seat Track Position Sensor Driver - Connected but not Configured (Wrong Sensor Connected) Additional Event Data may not be stored.,RCM2_a404 - side Accel B Pil R Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Communication Error Seat Track Position Sensor Driver - Connected but not Configured (Wrong Sensor Connected) Additional Event Data may not be stored.,https://evfaultcode.com/en/tesla/alerts/rcm2-a404/
rcm2-a405,RCM2_a405,RCM2_a405_sideAccelBPilRInitTyp,RCM2,Restraint Control Module v2,alert,a,405,sideAccelBPilRInitTyp,body,caution,true,B-Pillar Right Impact Sensor - Initialization Failure Up-Front Center Impact Sensor - Initialization Failure,RCM2_a405 - side Accel B Pil R Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Initialization Failure Up-Front Center Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a405/
rcm2-a406,RCM2_a406,RCM2_a406_sideAccelBPilRConfig,RCM2,Restraint Control Module v2,alert,a,406,sideAccelBPilRConfig,body,caution,true,B-Pillar Right Impact Sensor - Connected but not Configured (Wrong Sensor Connected) Seat Track Position Sensor Driver - Short to Battery,RCM2_a406 - side Accel B Pil R Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Connected but not Configured (Wrong Sensor Connected) Seat Track Position Sensor Driver - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a406/
rcm2-a407,RCM2_a407,RCM2_a407_sideAccelBPilRDefect,RCM2,Restraint Control Module v2,alert,a,407,sideAccelBPilRDefect,body,caution,true,B-Pillar Right Impact Sensor - Defect,RCM2_a407 - side Accel B Pil R Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Defect,https://evfaultcode.com/en/tesla/alerts/rcm2-a407/
rcm2-a408,RCM2_a408,RCM2_a408_sideAccelBPilRSigMon,RCM2,Restraint Control Module v2,alert,a,408,sideAccelBPilRSigMon,body,caution,true,B-Pillar Right Impact Sensor - Signal Monitor Left PedPro Impact Pessure Tube Sensor - Open Circuit,RCM2_a408 - side Accel B Pil R Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module. B-Pillar Right Impact Sensor - Signal Monitor Left PedPro Impact Pessure Tube Sensor - Open Circuit,https://evfaultcode.com/en/tesla/alerts/rcm2-a408/
rcm2-a410,RCM2_a410,RCM2_a410_sideAccelCPilLSht2Gnd,RCM2,Restraint Control Module v2,alert,a,410,sideAccelCPilLSht2Gnd,body,caution,true,C-Pillar Left Impact Sensor - Short to Ground 0x30A VCLEFT_restraintStatus - MIA The RCM is not observing the VCLEFT restraint status message on the CAN bus.,RCM2_a410 - side Accel C Pil L Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Short to Ground 0x30A VCLEFT_restraintStatus - MIA The RCM is not observing the VCLEFT restraint status message on the CAN bus.,https://evfaultcode.com/en/tesla/alerts/rcm2-a410/
rcm2-a411,RCM2_a411,RCM2_a411_sideAccelCPilLSht2Bat,RCM2,Restraint Control Module v2,alert,a,411,sideAccelCPilLSht2Bat,body,caution,true,C-Pillar Left Impact Sensor - Short to Battery,RCM2_a411 - side Accel C Pil L Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a411/
rcm2-a412,RCM2_a412,RCM2_a412_sideAccelCPilLOpen,RCM2,Restraint Control Module v2,alert,a,412,sideAccelCPilLOpen,body,caution,false,,RCM2_a412 - side Accel C Pil L Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to side accel c pil l open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a412/
rcm2-a413,RCM2_a413,RCM2_a413_sideAccelCPilLCrssCoup,RCM2,Restraint Control Module v2,alert,a,413,sideAccelCPilLCrssCoup,body,caution,true,C-Pillar Left Impact Sensor - Cross Coupled Left PedPro Impact Accelerometer (PCSL) - Signal Monitor Passenger Inflatible Kneebag - Resistance too High,RCM2_a413 - side Accel C Pil L Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Cross Coupled Left PedPro Impact Accelerometer (PCSL) - Signal Monitor Passenger Inflatible Kneebag - Resistance too High,https://evfaultcode.com/en/tesla/alerts/rcm2-a413/
rcm2-a414,RCM2_a414,RCM2_a414_sideAccelCPilLCommErr,RCM2,Restraint Control Module v2,alert,a,414,sideAccelCPilLCommErr,body,caution,true,C-Pillar Left Impact Sensor - Communication Error,RCM2_a414 - side Accel C Pil L Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a414/
rcm2-a415,RCM2_a415,RCM2_a415_sideAccelCPilLInitTyp,RCM2,Restraint Control Module v2,alert,a,415,sideAccelCPilLInitTyp,body,caution,true,C-Pillar Left Impact Sensor - Initialization Failure,RCM2_a415 - side Accel C Pil L Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a415/
rcm2-a416,RCM2_a416,RCM2_a416_sideAccelCPilLConfig,RCM2,Restraint Control Module v2,alert,a,416,sideAccelCPilLConfig,body,caution,true,C-Pillar Left Impact Sensor - Connected but not Configured (Wrong Sensor Connected),RCM2_a416 - side Accel C Pil L Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Connected but not Configured (Wrong Sensor Connected),https://evfaultcode.com/en/tesla/alerts/rcm2-a416/
rcm2-a417,RCM2_a417,RCM2_a417_sideAccelCPilLDefect,RCM2,Restraint Control Module v2,alert,a,417,sideAccelCPilLDefect,body,caution,true,C-Pillar Left Impact Sensor - Defect,RCM2_a417 - side Accel C Pil L Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Defect,https://evfaultcode.com/en/tesla/alerts/rcm2-a417/
rcm2-a418,RCM2_a418,RCM2_a418_sideAccelCPilLSigMon,RCM2,Restraint Control Module v2,alert,a,418,sideAccelCPilLSigMon,body,caution,true,"C-Pillar Left Impact Sensor - Signal Monitor Up-Front Right Impact Sensor (Shotgun) - Connected but not Configured (Wrong Sensor Connected) High g Lateral Acceleration (Ay-Hg) - Temporary Channel Monitoring Turn indicator sensor generic software error SCCM is not receiving VCFRONT_LVPowerState Steering Stalk Module Run Time Error Steering Angle Sensor Internal Error Detected Steering Stalk Module Hardware Error High Beam Stalk Open Circuit, ADC reads 5V",RCM2_a418 - side Accel C Pil L Sig Mon,"Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Left Impact Sensor - Signal Monitor Up-Front Right Impact Sensor (Shotgun) - Connected but not Configured (Wrong Sensor Connected) High g Lateral Acceleration (Ay-Hg) - Temporary Channel Monitoring Turn indicator sensor generic software error SCCM is not receiving VCFRONT_LVPowerState Steering Stalk Module Run Time Error Steering Angle Sensor Internal Error Detected Steering Stalk Module Hardware Error High Beam Stalk Open Circuit, ADC reads 5V",https://evfaultcode.com/en/tesla/alerts/rcm2-a418/
rcm2-a420,RCM2_a420,RCM2_a420_sideAccelCPilRSht2Gnd,RCM2,Restraint Control Module v2,alert,a,420,sideAccelCPilRSht2Gnd,body,caution,true,C-Pillar Right Impact Sensor - Short to Ground Low g Vertical (Az-Lg) - Temporary Channel Monitoring,RCM2_a420 - side Accel C Pil R Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Short to Ground Low g Vertical (Az-Lg) - Temporary Channel Monitoring,https://evfaultcode.com/en/tesla/alerts/rcm2-a420/
rcm2-a421,RCM2_a421,RCM2_a421_sideAccelCPilRSht2Bat,RCM2,Restraint Control Module v2,alert,a,421,sideAccelCPilRSht2Bat,body,caution,true,C-Pillar Right Impact Sensor - Short to Battery,RCM2_a421 - side Accel C Pil R Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a421/
rcm2-a422,RCM2_a422,RCM2_a422_sideAccelCPilROpen,RCM2,Restraint Control Module v2,alert,a,422,sideAccelCPilROpen,body,caution,false,,RCM2_a422 - side Accel C Pil R Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to side accel c pil r open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a422/
rcm2-a423,RCM2_a423,RCM2_a423_sideAccelCPilRCrssCoup,RCM2,Restraint Control Module v2,alert,a,423,sideAccelCPilRCrssCoup,body,caution,true,C-Pillar Right Impact Sensor - Cross Coupled The Right Curtain Airbag may not perform as designed.,RCM2_a423 - side Accel C Pil R Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Cross Coupled The Right Curtain Airbag may not perform as designed.,https://evfaultcode.com/en/tesla/alerts/rcm2-a423/
rcm2-a424,RCM2_a424,RCM2_a424_sideAccelCPilRCommErr,RCM2,Restraint Control Module v2,alert,a,424,sideAccelCPilRCommErr,body,caution,true,C-Pillar Right Impact Sensor - Communication Error,RCM2_a424 - side Accel C Pil R Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a424/
rcm2-a425,RCM2_a425,RCM2_a425_sideAccelCPilRInitTyp,RCM2,Restraint Control Module v2,alert,a,425,sideAccelCPilRInitTyp,body,caution,true,C-Pillar Right Impact Sensor - Initialization Failure,RCM2_a425 - side Accel C Pil R Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a425/
rcm2-a426,RCM2_a426,RCM2_a426_sideAccelCPilRConfig,RCM2,Restraint Control Module v2,alert,a,426,sideAccelCPilRConfig,body,caution,true,C-Pillar Right Impact Sensor - Connected but not Configured (Wrong Sensor Connected),RCM2_a426 - side Accel C Pil R Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Connected but not Configured (Wrong Sensor Connected),https://evfaultcode.com/en/tesla/alerts/rcm2-a426/
rcm2-a427,RCM2_a427,RCM2_a427_sideAccelCPilRDefect,RCM2,Restraint Control Module v2,alert,a,427,sideAccelCPilRDefect,body,caution,true,C-Pillar Right Impact Sensor - Defect Passenger Resistive Occupancy Switch - Cross coupled There is a fault with the passenger resistive occupancy switch.,RCM2_a427 - side Accel C Pil R Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Defect Passenger Resistive Occupancy Switch - Cross coupled There is a fault with the passenger resistive occupancy switch.,https://evfaultcode.com/en/tesla/alerts/rcm2-a427/
rcm2-a428,RCM2_a428,RCM2_a428_sideAccelCPilRSigMon,RCM2,Restraint Control Module v2,alert,a,428,sideAccelCPilRSigMon,body,caution,true,C-Pillar Right Impact Sensor - Signal Monitor Roll Rate (Wx) - Permanent Sensor Monitoring Initialization The restraint control module does not see communication on the party CAN bus. 1st Row Right Seatbelt Load Limiter - Short to Battery 1st Row Right Seatbelt Load Limiter - Resistance too High,RCM2_a428 - side Accel C Pil R Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module. C-Pillar Right Impact Sensor - Signal Monitor Roll Rate (Wx) - Permanent Sensor Monitoring Initialization The restraint control module does not see communication on the party CAN bus. 1st Row Right Seatbelt Load Limiter - Short to Battery 1st Row Right Seatbelt Load Limiter - Resistance too High,https://evfaultcode.com/en/tesla/alerts/rcm2-a428/
rcm2-a430,RCM2_a430,RCM2_a430_presFrntLDoorSht2Gnd,RCM2,Restraint Control Module v2,alert,a,430,presFrntLDoorSht2Gnd,body,caution,true,Front Left Door Pressure Impact Sensor - Short to Ground The restraint control module detects a short on the party CAN bus.,RCM2_a430 - pres Frnt L Door Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Left Door Pressure Impact Sensor - Short to Ground The restraint control module detects a short on the party CAN bus.,https://evfaultcode.com/en/tesla/alerts/rcm2-a430/
rcm2-a431,RCM2_a431,RCM2_a431_presFrntLDoorSht2Bat,RCM2,Restraint Control Module v2,alert,a,431,presFrntLDoorSht2Bat,body,caution,true,Front Left Door Pressure Impact Sensor - Short to Battery,RCM2_a431 - pres Frnt L Door Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Left Door Pressure Impact Sensor - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a431/
rcm2-a432,RCM2_a432,RCM2_a432_presFrntLDoorOpen,RCM2,Restraint Control Module v2,alert,a,432,presFrntLDoorOpen,body,caution,false,,RCM2_a432 - pres Frnt L Door Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt l door open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a432/
rcm2-a433,RCM2_a433,RCM2_a433_presFrntLDoorCrssCoup,RCM2,Restraint Control Module v2,alert,a,433,presFrntLDoorCrssCoup,body,caution,true,Front Left Door Pressure Impact Sensor - Cross Coupled Right PedPro Impact Pessure Tube Sensor - Connected but not Configured (Wrong Sensor Connected) Driver Front airbag 2nd stage - Short Circuit The Driver Airbag may not perform as designed. Inboard Driver Seat (Farside) Airbag - Resistance too Low There is a fault with the driver farside airbag. The Farside Airbag may not perform as designed. 0x204 EPB_status - Counter Error Right PedPro Impact Pessure Tube Sensor - Cross Coupled,RCM2_a433 - pres Frnt L Door Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Left Door Pressure Impact Sensor - Cross Coupled Right PedPro Impact Pessure Tube Sensor - Connected but not Configured (Wrong Sensor Connected) Driver Front airbag 2nd stage - Short Circuit The Driver Airbag may not perform as designed. Inboard Driver Seat (Farside) Airbag - Resistance too Low There is a fault with the driver farside airbag. The Farside Airbag may not perform as designed. 0x204 EPB_status - Counter Error Right PedPro Impact Pessure Tube Sensor - Cross Coupled,https://evfaultcode.com/en/tesla/alerts/rcm2-a433/
rcm2-a434,RCM2_a434,RCM2_a434_presFrntLDoorCommErr,RCM2,Restraint Control Module v2,alert,a,434,presFrntLDoorCommErr,body,caution,true,Front Left Door Pressure Impact Sensor - Communication Error Right Pedestrian Protection Hood Actuator - Resistance too High The Right Hood Actuator may not perform as designed. The restraint control module has detected an incorrect impact sensor is connected. The impact sensor is swapped for the correct type. Passenger Front airbag 2nd stage - Cross Coupled,RCM2_a434 - pres Frnt L Door Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Left Door Pressure Impact Sensor - Communication Error Right Pedestrian Protection Hood Actuator - Resistance too High The Right Hood Actuator may not perform as designed. The restraint control module has detected an incorrect impact sensor is connected. The impact sensor is swapped for the correct type. Passenger Front airbag 2nd stage - Cross Coupled,https://evfaultcode.com/en/tesla/alerts/rcm2-a434/
rcm2-a435,RCM2_a435,RCM2_a435_presFrntLDoorInitTyp,RCM2,Restraint Control Module v2,alert,a,435,presFrntLDoorInitTyp,body,caution,true,Front Left Door Pressure Impact Sensor - Initialization Failure,RCM2_a435 - pres Frnt L Door Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Left Door Pressure Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a435/
rcm2-a436,RCM2_a436,RCM2_a436_presFrntLDoorConfig,RCM2,Restraint Control Module v2,alert,a,436,presFrntLDoorConfig,body,caution,false,,RCM2_a436 - pres Frnt L Door Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt l door config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a436/
rcm2-a437,RCM2_a437,RCM2_a437_presFrntLDoorDefect,RCM2,Restraint Control Module v2,alert,a,437,presFrntLDoorDefect,body,caution,false,,RCM2_a437 - pres Frnt L Door Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt l door defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a437/
rcm2-a438,RCM2_a438,RCM2_a438_presFrntLDoorSigMon,RCM2,Restraint Control Module v2,alert,a,438,presFrntLDoorSigMon,body,caution,false,,RCM2_a438 - pres Frnt L Door Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt l door sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a438/
rcm2-a439,RCM2_a439,RCM2_a439_presDoorAbsolute1,RCM2,Restraint Control Module v2,alert,a,439,presDoorAbsolute1,body,caution,false,,RCM2_a439 - pres Door Absolute1,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres door absolute1.,https://evfaultcode.com/en/tesla/alerts/rcm2-a439/
rcm2-a440,RCM2_a440,RCM2_a440_presFrntRDoorSht2Gnd,RCM2,Restraint Control Module v2,alert,a,440,presFrntRDoorSht2Gnd,body,caution,true,Front Right Door Pressure Impact Sensor - Short to Ground,RCM2_a440 - pres Frnt R Door Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Right Door Pressure Impact Sensor - Short to Ground,https://evfaultcode.com/en/tesla/alerts/rcm2-a440/
rcm2-a441,RCM2_a441,RCM2_a441_presFrntRDoorSht2Bat,RCM2,Restraint Control Module v2,alert,a,441,presFrntRDoorSht2Bat,body,caution,true,Front Right Door Pressure Impact Sensor - Short to Battery,RCM2_a441 - pres Frnt R Door Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Right Door Pressure Impact Sensor - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a441/
rcm2-a442,RCM2_a442,RCM2_a442_presFrntRDoorOpen,RCM2,Restraint Control Module v2,alert,a,442,presFrntRDoorOpen,body,caution,false,,RCM2_a442 - pres Frnt R Door Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt r door open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a442/
rcm2-a443,RCM2_a443,RCM2_a443_presFrntRDoorCrssCoup,RCM2,Restraint Control Module v2,alert,a,443,presFrntRDoorCrssCoup,body,caution,true,Front Right Door Pressure Impact Sensor - Cross Coupled,RCM2_a443 - pres Frnt R Door Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Right Door Pressure Impact Sensor - Cross Coupled,https://evfaultcode.com/en/tesla/alerts/rcm2-a443/
rcm2-a444,RCM2_a444,RCM2_a444_presFrntRDoorCommErr,RCM2,Restraint Control Module v2,alert,a,444,presFrntRDoorCommErr,body,caution,true,Front Right Door Pressure Impact Sensor - Communication Error OCS - System Fault - FAULT / Invalid Right Pedestrian Protection Hood Actuator - Not Configured in Fimrware but Physcially Present 0x228 GTW_airbagCutoffStatus - MIA The RCM is not observing the GTW ACS message on the CAN bus.,RCM2_a444 - pres Frnt R Door Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Right Door Pressure Impact Sensor - Communication Error OCS - System Fault - FAULT / Invalid Right Pedestrian Protection Hood Actuator - Not Configured in Fimrware but Physcially Present 0x228 GTW_airbagCutoffStatus - MIA The RCM is not observing the GTW ACS message on the CAN bus.,https://evfaultcode.com/en/tesla/alerts/rcm2-a444/
rcm2-a445,RCM2_a445,RCM2_a445_presFrntRDoorInitTyp,RCM2,Restraint Control Module v2,alert,a,445,presFrntRDoorInitTyp,body,caution,true,Front Right Door Pressure Impact Sensor - Initialization Failure,RCM2_a445 - pres Frnt R Door Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Front Right Door Pressure Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a445/
rcm2-a446,RCM2_a446,RCM2_a446_presFrntRDoorConfig,RCM2,Restraint Control Module v2,alert,a,446,presFrntRDoorConfig,body,caution,false,,RCM2_a446 - pres Frnt R Door Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt r door config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a446/
rcm2-a447,RCM2_a447,RCM2_a447_presFrntRDoorDefect,RCM2,Restraint Control Module v2,alert,a,447,presFrntRDoorDefect,body,caution,false,,RCM2_a447 - pres Frnt R Door Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt r door defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a447/
rcm2-a448,RCM2_a448,RCM2_a448_presFrntRDoorSigMon,RCM2,Restraint Control Module v2,alert,a,448,presFrntRDoorSigMon,body,caution,false,,RCM2_a448 - pres Frnt R Door Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres frnt r door sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a448/
rcm2-a449,RCM2_a449,RCM2_a449_presDoorAbsolute2,RCM2,Restraint Control Module v2,alert,a,449,presDoorAbsolute2,body,caution,false,,RCM2_a449 - pres Door Absolute2,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres door absolute2.,https://evfaultcode.com/en/tesla/alerts/rcm2-a449/
rcm2-a450,RCM2_a450,RCM2_a450_presPedProLSht2Gnd,RCM2,Restraint Control Module v2,alert,a,450,presPedProLSht2Gnd,body,caution,false,,RCM2_a450 - pres Ped Pro L Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l sht2gnd.,https://evfaultcode.com/en/tesla/alerts/rcm2-a450/
rcm2-a451,RCM2_a451,RCM2_a451_presPedProLSht2Bat,RCM2,Restraint Control Module v2,alert,a,451,presPedProLSht2Bat,body,caution,false,,RCM2_a451 - pres Ped Pro L Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l sht2bat.,https://evfaultcode.com/en/tesla/alerts/rcm2-a451/
rcm2-a452,RCM2_a452,RCM2_a452_presPedProLOpen,RCM2,Restraint Control Module v2,alert,a,452,presPedProLOpen,body,caution,false,,RCM2_a452 - pres Ped Pro L Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a452/
rcm2-a453,RCM2_a453,RCM2_a453_presPedProLCrssCoup,RCM2,Restraint Control Module v2,alert,a,453,presPedProLCrssCoup,body,caution,false,,RCM2_a453 - pres Ped Pro L Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l crss coup.,https://evfaultcode.com/en/tesla/alerts/rcm2-a453/
rcm2-a454,RCM2_a454,RCM2_a454_presPedProLCommErr,RCM2,Restraint Control Module v2,alert,a,454,presPedProLCommErr,body,caution,false,,RCM2_a454 - pres Ped Pro L Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l comm err.,https://evfaultcode.com/en/tesla/alerts/rcm2-a454/
rcm2-a455,RCM2_a455,RCM2_a455_presPedProLInitTyp,RCM2,Restraint Control Module v2,alert,a,455,presPedProLInitTyp,body,caution,false,,RCM2_a455 - pres Ped Pro L Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l init typ.,https://evfaultcode.com/en/tesla/alerts/rcm2-a455/
rcm2-a456,RCM2_a456,RCM2_a456_presPedProLConfig,RCM2,Restraint Control Module v2,alert,a,456,presPedProLConfig,body,caution,false,,RCM2_a456 - pres Ped Pro L Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a456/
rcm2-a457,RCM2_a457,RCM2_a457_presPedProLDefect,RCM2,Restraint Control Module v2,alert,a,457,presPedProLDefect,body,caution,false,,RCM2_a457 - pres Ped Pro L Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a457/
rcm2-a458,RCM2_a458,RCM2_a458_presPedProLSigMon,RCM2,Restraint Control Module v2,alert,a,458,presPedProLSigMon,body,caution,false,,RCM2_a458 - pres Ped Pro L Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro l sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a458/
rcm2-a460,RCM2_a460,RCM2_a460_presPedProRSht2Gnd,RCM2,Restraint Control Module v2,alert,a,460,presPedProRSht2Gnd,body,caution,false,,RCM2_a460 - pres Ped Pro R Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r sht2gnd.,https://evfaultcode.com/en/tesla/alerts/rcm2-a460/
rcm2-a461,RCM2_a461,RCM2_a461_presPedProRSht2Bat,RCM2,Restraint Control Module v2,alert,a,461,presPedProRSht2Bat,body,caution,false,,RCM2_a461 - pres Ped Pro R Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r sht2bat.,https://evfaultcode.com/en/tesla/alerts/rcm2-a461/
rcm2-a462,RCM2_a462,RCM2_a462_presPedProROpen,RCM2,Restraint Control Module v2,alert,a,462,presPedProROpen,body,caution,false,,RCM2_a462 - pres Ped Pro R Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a462/
rcm2-a463,RCM2_a463,RCM2_a463_presPedProRCrssCoup,RCM2,Restraint Control Module v2,alert,a,463,presPedProRCrssCoup,body,caution,false,,RCM2_a463 - pres Ped Pro R Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r crss coup.,https://evfaultcode.com/en/tesla/alerts/rcm2-a463/
rcm2-a464,RCM2_a464,RCM2_a464_presPedProRCommErr,RCM2,Restraint Control Module v2,alert,a,464,presPedProRCommErr,body,caution,false,,RCM2_a464 - pres Ped Pro R Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r comm err.,https://evfaultcode.com/en/tesla/alerts/rcm2-a464/
rcm2-a465,RCM2_a465,RCM2_a465_presPedProRInitTyp,RCM2,Restraint Control Module v2,alert,a,465,presPedProRInitTyp,body,caution,false,,RCM2_a465 - pres Ped Pro R Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r init typ.,https://evfaultcode.com/en/tesla/alerts/rcm2-a465/
rcm2-a466,RCM2_a466,RCM2_a466_presPedProRConfig,RCM2,Restraint Control Module v2,alert,a,466,presPedProRConfig,body,caution,false,,RCM2_a466 - pres Ped Pro R Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a466/
